customer_id,customer_name,email,city,state_or_region,country,signup_date,membership_tier
AMA-C4754,Li Yamada,,Chicago,IL,US,2025-11-05,
AMA-C5793,Sofia Müller,sofia.müller660@example.com,Seattle,WA,US,2022-07-11,Non-Prime
AMA-C8148,Michael Tanaka,michael.tanaka183@example.com,Chicago,IL,US,2023-02-13,Non-Prime
AMA-C2181,Olivia Patel,olivia.patel251@example.com,seattle,WA,US,08/26/2022,Prime Student
AMA-C7022,John Garcia,john.garcia175@example.com,Los Angeles,CA,US,2025-04-11,Prime
AMA-C10848, Li Sharma ,li.sharma803@example.com,New York,NY,US,17-May-2025,Prime Student
AMA-C9958,Michael Müller,michael.müller690@example.com,Denver,CO,US,03-Dec-2023,
AMA-C3939,Sofia Smith,sofia.smith177@example.com,ATLANTA,GA,US,13-Feb-2025,
AMA-C6766,yuki davis,yuki.davis642@example.com,Seattle,WA,US,10/14/2025,Prime
AMA-C9362,Aditya Singh,aditya.singh396 at example.com,Miami,FL,US,08/26/2022,Prime Student
AMA-C6529,Maria Sharma,maria.sharma447@example.com,Chicago,IL,US,15-Feb-2022,Non-Prime
AMA-C6306,ADITYA YAMADA,aditya.yamada883 at example.com,Seattle,WA,US,17-Feb-2024,
AMA-C1777,Michael Tanaka,michael.tanaka215@example.com,New York,NY,US,2021-10-16,Non-Prime
AMA-C2866,noah suzuki,noah.suzuki641@example.com,Chicago,IL,US,2025-04-19,Prime Student
AMA-C2543,Li Garcia,li.garcia903@example.com,Denver,CO,US,26-Sep-2023,Non-Prime
AMA-C5528,Emma Singh,emma.singh331 at example.com,Boston,MA,US,05-Nov-2025,Prime
AMA-C7865,Li Tanaka,li.tanaka994@example.com,Houston,TX,US,01/04/2024,Prime
AMA-C5131,Yuki Johnson,yuki.johnson890@example.com,Seattle,WA,US,08-Mar-2024,Non-Prime
AMA-C2087,John Martin,john.martin266@example.com,Denver,CO,US,2024-11-30,Prime Student
AMA-C9344,Carlos Singh,carlos.singh623@example.com,Chicago,IL,US,2023-09-11,Prime
AMA-C6554,VIVAAN WANG,vivaan.wang539@example.com,Chicago,IL,US,06-Jun-2025,Non-Prime
AMA-C6330,Sofia Johnson,sofia.johnson660@example.com,Houston,TX,US,07/21/2023,Prime Student
AMA-C4318,Noah Tanaka,noah.tanaka587@example.com,Seattle,WA,US,08/28/2025,Non-Prime
AMA-C10835,Aditya Johnson,aditya.johnson660@example.com,houston,TX,US,03/31/2022,Non-Prime
AMA-C2108,maria wang,maria.wang225@example.com,Denver,CO,US,26-Aug-2023,Non-Prime
AMA-C1258,Ken Wilson,ken.wilson368@example.com,Seattle,WA,US,18-Jan-2021,Prime Student
AMA-C5878,john sharma,john.sharma929@example.com,Phoenix,AZ,US,2024-12-11,Non-Prime
AMA-C4629,Noah Davis,noah.davis377@example.com,Houston,TX,US,06/01/2022,Prime
AMA-C1720,Mohammed Patel,mohammed.patel429@example.com,New York,NY,US,18-Dec-2023,Prime Student
AMA-C2910,maria martin,maria.martin212@example.com,New York,NY,US,2023-01-09,Prime Student
AMA-C5935,Yuki Sharma,yuki.sharma134@example.com,Denver,CO,US,25-Nov-2023,Prime Student
AMA-C4633, Michael Davis ,michael.davis408@example.com,Los Angeles,CA,US,05-Nov-2021,Prime Student
AMA-C8657,emma suzuki,emma.suzuki800 at example.com,New York,NY,US,2024-01-02,
AMA-C1463,JOHN CHEN,john.chen799@example.com,Atlanta,GA,US,2023-07-05,Prime Student
AMA-C10373,Rahul Sharma,rahul.sharma808@example.com,seattle,WA,US,03-Dec-2022,Non-Prime
AMA-C5084,Rahul Tanaka,rahul.tanaka140@example.com,Denver,CO,US,09-Feb-2023,Prime
AMA-C9134,Vivaan Smith,vivaan.smith853@example.com,Chicago,IL,US,10/26/2022,Non-Prime
AMA-C5963,Ken Kim,ken.kim208@example.com,Denver,CO,US,2024-10-19,Prime Student
AMA-C9010,Priya Lee,priya.lee563@example.com,Seattle,WA,US,2023-09-07,Prime
AMA-C9937,Anna Tanaka,anna.tanaka343@example.com,Chicago,IL,US,2022-10-17,Prime Student
AMA-C6285,chen sharma,chen.sharma32@example.com,Atlanta,GA,US,2023-08-05,Prime Student
AMA-C10711,FATIMA TANAKA,fatima.tanaka444@example.com,Boston,MA,US,05/03/2024,Prime Student
AMA-C2640,David Khan,david.khan376@example.com,New York,NY,US,2024-04-18,Prime
AMA-C3572,Carlos Kumar,carlos.kumar767@example.com,Chicago,IL,US,2022-09-29,Prime
AMA-C3796, Rahul Martin ,rahul.martin150@example.com,Chicago,IL,US,01-Sep-2024,Prime
AMA-C7604,Michael Khan,michael.khan594@example.com,Seattle,WA,US,2021-02-12,Non-Prime
AMA-C6550,Yuki Smith,,Boston,MA,US,09-Apr-2021,Prime
AMA-C8771,EMMA GARCIA,emma.garcia416@example.com,Chicago,IL,US,2023-02-11,Non-Prime
AMA-C6185,Vivaan Chen,vivaan.chen497@example.com,Chicago,IL,US,05/25/2022,Prime Student
AMA-C9794,olivia patel,olivia.patel354@example.com,Seattle,WA,US,2021-01-19,Non-Prime
AMA-C3791,Anna Johnson,anna.johnson327@example.com,Seattle,WA,US,18-Sep-2021,Prime
AMA-C6527,DAVID GARCIA,david.garcia531@example.com,Houston,TX,US,10-Oct-2022,Prime Student
AMA-C4093, Michael Khan ,michael.khan884@example.com,SEATTLE,WA,US,06-Apr-2022,Prime
AMA-C6634,mohammed brown,mohammed.brown236@example.com,Houston,TX,US,19-Apr-2022,Prime Student
AMA-C2413,LIAM SMITH,liam.smith826@example.com,Los Angeles,CA,US,04/10/2024,
AMA-C3019,james martin,james.martin800 at example.com,Phoenix,AZ,US,25-Nov-2025,Prime Student
AMA-C8555,Michael Suzuki,michael.suzuki442@example.com,Seattle,WA,US,02/09/2022,
AMA-C6255,michael chen,michael.chen210@example.com,Boston,MA,US,05/24/2021,Prime
AMA-C4590, Vivaan Smith ,vivaan.smith400@example.com,Denver,CO,US,05-Sep-2025,Non-Prime
AMA-C7345,Carlos Müller,carlos.müller773@example.com,Phoenix,AZ,US,04-Jun-2022,Non-Prime
AMA-C4339,Maria Wang,maria.wang267@example.com,Los Angeles,CA,US,2022-03-30,Non-Prime
AMA-C4462,Maria Yamada,maria.yamada463@example.com,Chicago,IL,US,20-Dec-2023,Non-Prime
AMA-C2198,Noah Lee,noah.lee631@example.com,Miami,FL,US,30-Jul-2021,Non-Prime
AMA-C10738,Liam Müller,liam.müller263@example.com,Seattle,WA,US,05/29/2023,Non-Prime
AMA-C7342,PRIYA SINGH,,Denver,CO,US,2021-11-11,Non-Prime
AMA-C8793,Zoe Sharma,zoe.sharma536@example.com,New York,NY,US,07-Nov-2024,Prime
AMA-C7058,Liam Johnson,liam.johnson931@example.com,Miami,FL,US,05/29/2021,Prime Student
AMA-C8269,Liam Patel,liam.patel312@example.com,Seattle,WA,US,05/28/2024,Non-Prime
AMA-C2128,Yuki Lee,yuki.lee731@example.com,Boston,MA,US,2024-10-25,Prime Student
AMA-C7188, Li Lee ,li.lee532@example.com,Seattle,WA,US,12/12/2025,Prime Student
AMA-C5538,Rahul Martin,rahul.martin659@example.com,Seattle,WA,US,08/29/2021,Prime Student
AMA-C5039,Vivaan Garcia,,Los Angeles,CA,US,29-Nov-2025,Prime
AMA-C9751,AVA TANAKA,ava.tanaka492@example.com,Atlanta,GA,US,04-Sep-2024,Non-Prime
AMA-C2426,Ken Brown,,New York,NY,US,2022-08-28,Prime Student
AMA-C2918,Aarav Rossi,aarav.rossi374@example.com,Chicago,IL,US,08/27/2021,Prime Student
AMA-C1780, Sara Tanaka ,sara.tanaka769@example.com,Los Angeles,CA,US,2021-05-14,Prime
AMA-C1595,Liam Johnson,liam.johnson390@example.com,Miami,FL,US,13-Apr-2022,Prime Student
AMA-C3501,Liam Suzuki,liam.suzuki893@example.com,New York,NY,US,28-Jul-2023,Non-Prime
AMA-C8925,Li Wang,li.wang833@example.com,Denver,CO,US,2021-12-21,
AMA-C5768,James Yamada,james.yamada985@example.com,Chicago,IL,US,07/04/2025,Non-Prime
AMA-C4822,Ken Anderson,ken.anderson186@example.com,new york,NY,US,05-Jul-2025,Prime Student
AMA-C9637,Carlos Yamada,carlos.yamada116@example.com,Los Angeles,CA,US,2025-04-29,Non-Prime
AMA-C4394,Olivia Khan,olivia.khan232@example.com,Seattle,WA,US,14-Apr-2022,Non-Prime
AMA-C8751,James Müller,james.müller438@example.com,Boston,MA,US,2025-01-21,Prime Student
AMA-C4925,james johnson,james.johnson843@example.com,Seattle,WA,US,09/23/2024,Non-Prime
AMA-C4935,Liam Garcia,liam.garcia929@example.com,Denver,CO,US,2023-07-30,Prime
AMA-C5421,Aditya Garcia,aditya.garcia409@example.com,Atlanta,GA,US,2024-03-27,
AMA-C2888,Vivaan Anderson,vivaan.anderson717@example.com,Houston,TX,US,08/10/2022,Non-Prime
AMA-C1680,Anna Garcia,anna.garcia769@example.com,Miami,FL,US,09/10/2022,Prime Student
AMA-C8776, Mohammed Davis ,mohammed.davis650@example.com,atlanta,GA,US,22-May-2021,Prime Student
AMA-C4990,sara kumar,sara.kumar432@example.com,Seattle,WA,US,06/17/2022,Prime Student
AMA-C2739,Anna Lee,anna.lee284@example.com,Phoenix,AZ,US,2022-09-21,Prime
AMA-C3587,Ben Martin,,Miami,FL,US,20-Nov-2025,Prime Student
AMA-C5086,ADITYA MARTIN,aditya.martin658@example.com,Denver,CO,US,03/21/2021,Non-Prime
AMA-C1074, Maria Kumar ,maria.kumar817@example.com,Houston,TX,US,01/14/2021,Prime
AMA-C7915,Fatima Sharma,fatima.sharma531@example.com,Atlanta,GA,US,2025-05-01,Prime Student
AMA-C10044,Olivia Martin,olivia.martin394@example.com,Chicago,IL,US,03/06/2024,Prime Student
AMA-C9013,Michael Lee,michael.lee929@example.com,Atlanta,GA,US,01/30/2022,Non-Prime
AMA-C4383,Aarav Brown,aarav.brown161@example.com,Miami,FL,US,2023-06-27,Prime
AMA-C1562,Ben Wilson,ben.wilson899@example.com,Houston,TX,US,03/28/2022,Prime Student
AMA-C6813,David Smith,david.smith582@example.com,Seattle,WA,US,28-Jun-2021,Non-Prime
AMA-C8848,carlos johnson,carlos.johnson122@example.com,Boston,MA,US,08/31/2024,Non-Prime
AMA-C4582, David Yamada ,david.yamada87@example.com,New York,NY,US,08-Jan-2025,Non-Prime
AMA-C1471,Vivaan Lee,vivaan.lee326@example.com,Houston,TX,US,10/04/2025,Non-Prime
AMA-C1167,Liam Rossi,liam.rossi697@example.com,Los Angeles,CA,US,01/29/2021,Prime Student
AMA-C7445,liam kumar,liam.kumar344@example.com,Boston,MA,US,08/01/2021,Non-Prime
AMA-C9459,Vivaan Sharma,vivaan.sharma985@example.com,Miami,FL,US,06-Dec-2022,Prime
AMA-C9469,Anna Patel,anna.patel141@example.com,Miami,FL,US,26-Oct-2023,Prime
AMA-C3702,Rahul Kumar,rahul.kumar323@example.com,Denver,CO,US,12/06/2022,Prime
AMA-C9524,Liam Patel,liam.patel874@example.com,Los Angeles,CA,US,20-Jan-2025,Prime Student
AMA-C3240,Emma Kumar,emma.kumar684@example.com,Atlanta,GA,US,01/02/2022,Prime Student
AMA-C3010,Michael Garcia,michael.garcia98@example.com,Boston,MA,US,2024-12-08,Prime Student
AMA-C7722,Michael Chen,michael.chen533@example.com,Miami,FL,US,01-Oct-2022,Prime Student
AMA-C7584,Anna Yamada,anna.yamada139@example.com,Seattle,WA,US,12-Aug-2023,Prime Student
AMA-C3337, Liam Chen ,liam.chen401@example.com,Phoenix,AZ,US,10-May-2023,Non-Prime
AMA-C3594,OLIVIA YAMADA,,Chicago,IL,US,2025-02-17,Prime Student
AMA-C3771,Olivia Martin,olivia.martin238@example.com,Boston,MA,US,08-Oct-2024,Non-Prime
AMA-C2877,sofia lee,sofia.lee627@example.com,Atlanta,GA,US,28-Jun-2024,Non-Prime
AMA-C10011,michael wilson,michael.wilson733@example.com,Los Angeles,CA,US,2025-12-05,Prime Student
AMA-C4824,Aarav Sharma,aarav.sharma158@example.com,Boston,MA,US,2021-10-18,Non-Prime
AMA-C2391,EMMA SMITH,emma.smith231@example.com,Seattle,WA,US,04-Aug-2024,Prime Student
AMA-C9149,James Martin,james.martin353@example.com,Miami,FL,US,11/06/2021,Prime Student
AMA-C8845,Chen Singh,,Los Angeles,CA,US,2022-04-15,Prime
AMA-C10689, Yuki Wang ,yuki.wang100@example.com,Seattle,WA,US,2025-02-12,Prime
AMA-C3555,BEN KIM,ben.kim962@example.com,Denver,CO,US,03/08/2021,Non-Prime
AMA-C3767,rahul anderson,rahul.anderson475@example.com,los angeles,CA,US,28-Feb-2022,Prime
AMA-C2915,carlos smith,carlos.smith898@example.com,Atlanta,GA,US,10/27/2022,Prime Student
AMA-C9482,Maria Davis,maria.davis713@example.com,Los Angeles,CA,US,2022-10-04,Prime
AMA-C10607,Zoe Garcia,zoe.garcia613@example.com,New York,NY,US,2023-10-07,Non-Prime
AMA-C6563,Olivia Brown,,Miami,FL,US,22-May-2022,Prime Student
AMA-C9582,Vivaan Wilson,vivaan.wilson143@example.com,Los Angeles,CA,US,2021-01-27,Prime Student
AMA-C8277,Ken Tanaka,ken.tanaka906@example.com,New York,NY,US,11/01/2021,Non-Prime
AMA-C7044,Zoe Wilson,,New York,NY,US,2025-07-26,Prime
AMA-C1906,Vivaan Smith,vivaan.smith732@example.com,Chicago,IL,US,18-Feb-2023,Prime
AMA-C3473,Li Lee,li.lee778@example.com,Houston,TX,US,2023-05-05,Prime
AMA-C2972,Priya Khan,priya.khan236@example.com,New York,NY,US,12/24/2024,Non-Prime
AMA-C4160,Ben Kumar,ben.kumar321@example.com,Chicago,IL,US,2021-10-13,Prime
AMA-C7381,carlos davis,carlos.davis377@example.com,Boston,MA,US,11-Aug-2022,Prime
AMA-C3080,Ken Sharma,ken.sharma62@example.com,Atlanta,GA,US,2023-06-04,Non-Prime
AMA-C8173,Fatima Lee,fatima.lee940@example.com,Seattle,WA,US,2023-05-17,Prime Student
AMA-C4473,carlos brown,carlos.brown464@example.com,Boston,MA,US,09/13/2021,Prime Student
AMA-C7454,Sara Kumar,sara.kumar278@example.com,Chicago,IL,US,06/23/2023,Non-Prime
AMA-C9102,Rahul Davis,,SEATTLE,WA,US,05/15/2021,Non-Prime
AMA-C6499,james patel,james.patel677@example.com,Seattle,WA,US,19-May-2022,Prime
AMA-C8411,Maria Kim,,seattle,WA,US,09/03/2025,
AMA-C8682,Ava Brown,ava.brown975@example.com,Miami,FL,US,22-Dec-2023,Prime Student
AMA-C5430,OLIVIA SMITH,,Houston,TX,US,22-May-2025,Non-Prime
AMA-C4301,Emma Rossi,emma.rossi697@example.com,Phoenix,AZ,US,05/17/2024,Prime
AMA-C3201, Ava Martin ,ava.martin782@example.com,Atlanta,GA,US,21-Feb-2022,Non-Prime
AMA-C5813,chen davis,chen.davis634@example.com,Boston,MA,US,2024-10-19,Non-Prime
AMA-C2465,David Brown,david.brown791@example.com,Houston,TX,US,04/29/2021,Prime Student
AMA-C6560, Vivaan Brown ,vivaan.brown819@example.com,Miami,FL,US,12/05/2023,Prime Student
AMA-C4682,rahul kim,rahul.kim595@example.com,Atlanta,GA,US,10-Aug-2023,Non-Prime
AMA-C4206,BEN SUZUKI,ben.suzuki5@example.com,New York,NY,US,04/28/2025,Prime Student
AMA-C8197, James Rossi ,james.rossi349@example.com,Houston,TX,US,19-May-2023,Non-Prime
AMA-C4183,Ava Davis,,Miami,FL,US,07/18/2024,Non-Prime
AMA-C2172,Wei Patel,wei.patel633@example.com,Chicago,IL,US,03-Apr-2022,Non-Prime
AMA-C2928,Aarav Anderson,aarav.anderson599@example.com,los angeles,CA,US,11/28/2022,Prime Student
AMA-C9766,Maria Martin,maria.martin737@example.com,Miami,FL,US,11/12/2022,Prime Student
AMA-C8522,Michael Davis,michael.davis433@example.com,denver,CO,US,24-Jan-2023,Prime Student
AMA-C9826,Zoe Singh,zoe.singh306@example.com,Los Angeles,CA,US,16-Sep-2021,Non-Prime
AMA-C10426,Emma Davis,emma.davis113@example.com,Boston,MA,US,20-Dec-2021,Non-Prime
AMA-C8820, Michael Chen ,michael.chen213@example.com,Atlanta,GA,US,12/19/2023,Non-Prime
AMA-C8009,Vivaan Garcia,vivaan.garcia860@example.com,Los Angeles,CA,US,12-Aug-2023,Prime
AMA-C3674,Anna Singh,anna.singh921@example.com,Los Angeles,CA,US,08/11/2025,Prime
AMA-C10587,Aditya Kim,aditya.kim828@example.com,Miami,FL,US,2024-02-04,Prime Student
AMA-C3152,Maria Rossi,maria.rossi794@example.com,Atlanta,GA,US,18-Nov-2024,Prime
AMA-C7844,Yuki Chen,yuki.chen579@example.com,Miami,FL,US,02/12/2021,Non-Prime
AMA-C2587,Michael Lee,michael.lee791@example.com,Phoenix,AZ,US,06-Jan-2022,Prime
AMA-C5799,Ken Sharma,ken.sharma692@example.com,Houston,TX,US,24-Feb-2024,Prime
AMA-C2955,carlos kumar,carlos.kumar41 at example.com,New York,NY,US,2021-04-23,Prime Student
AMA-C2803,EMMA WANG,emma.wang323@example.com,HOUSTON,TX,US,08-Aug-2025,
AMA-C2770,Ken Wilson,ken.wilson316@example.com,seattle,WA,US,2022-08-01,Prime Student
AMA-C5113,Mohammed Chen,mohammed.chen127@example.com,Denver,CO,US,14-Aug-2023,Prime
AMA-C5278,Mohammed Wilson,,Seattle,WA,US,08-Mar-2021,Prime Student
AMA-C4896,priya kumar,priya.kumar911@example.com,Miami,FL,US,03/13/2024,Prime Student
AMA-C9132,Wei Sharma,wei.sharma266@example.com,Chicago,IL,US,09-Nov-2023,
AMA-C5128,Anna Müller,anna.müller486@example.com,SEATTLE,WA,US,13-Feb-2025,Prime Student
AMA-C8317,David Sharma,david.sharma54@example.com,Seattle,WA,US,10/30/2021,Prime Student
AMA-C2840,noah müller,noah.müller690@example.com,Denver,CO,US,01/14/2022,Prime
AMA-C10333,Carlos Tanaka,carlos.tanaka501@example.com,Chicago,IL,US,2024-05-11,Prime
AMA-C10731,Zoe Martin,zoe.martin339@example.com,Seattle,WA,US,06/11/2024,Non-Prime
AMA-C8400,AARAV WANG,aarav.wang934@example.com,Boston,MA,US,2021-11-17,Non-Prime
AMA-C8416,Priya Khan,priya.khan545@example.com,New York,NY,US,2025-04-17,Prime
AMA-C9525,Mohammed Brown,,CHICAGO,IL,US,2025-07-31,Prime
AMA-C7308,Zoe Kim,zoe.kim668@example.com,Seattle,WA,US,06/13/2021,Prime Student
AMA-C1139,James Yamada,james.yamada212@example.com,Los Angeles,CA,US,30-Jul-2022,Prime
AMA-C9968,BEN MARTIN,ben.martin693@example.com,Boston,MA,US,10/13/2021,Non-Prime
AMA-C8193,ben kumar,ben.kumar125@example.com,Atlanta,GA,US,28-Sep-2025,Prime
AMA-C2073,Yuki Garcia,yuki.garcia274@example.com,Boston,MA,US,09/15/2025,Prime
AMA-C2466,Ben Garcia,ben.garcia746@example.com,Chicago,IL,US,02-Jul-2022,Non-Prime
AMA-C3538,PRIYA PATEL,priya.patel586@example.com,Houston,TX,US,2023-01-09,Non-Prime
AMA-C10492,Sara Brown,sara.brown335@example.com,Chicago,IL,US,01-Oct-2023,Non-Prime
AMA-C2728,Noah Brown,noah.brown288 at example.com,Chicago,IL,US,2022-01-15,Prime
AMA-C10366,Olivia Garcia,olivia.garcia570@example.com,Los Angeles,CA,US,2023-07-05,Prime
AMA-C6747,PRIYA MARTIN,priya.martin841@example.com,Boston,MA,US,10/13/2021,Prime Student
AMA-C8623,Zoe Davis,zoe.davis844@example.com,Atlanta,GA,US,05-Jul-2021,Prime
AMA-C5864,Ken Tanaka,ken.tanaka339@example.com,New York,NY,US,2023-12-05,Prime Student
AMA-C9500,James Wang,james.wang159@example.com,Phoenix,AZ,US,2022-09-08,Prime
AMA-C4577,Maria Kim,maria.kim310@example.com,Houston,TX,US,2025-03-10,Prime Student
AMA-C6434, Li Singh ,li.singh569@example.com,DENVER,CO,US,18-Mar-2024,Prime
AMA-C2231,Chen Patel,chen.patel694@example.com,houston,TX,US,2023-01-02,Prime
AMA-C9119,Aarav Singh,aarav.singh627@example.com,Chicago,IL,US,10-Mar-2021,Non-Prime
AMA-C10354,Li Wang,,New York,NY,US,09-Jul-2025,Non-Prime
AMA-C4374,mohammed kumar,mohammed.kumar247@example.com,Houston,TX,US,09/02/2022,Prime
AMA-C9470,MICHAEL KUMAR,michael.kumar470@example.com,Miami,FL,US,28-Nov-2024,Prime
AMA-C7050,Noah Johnson,noah.johnson834@example.com,Atlanta,GA,US,03/24/2024,Non-Prime
AMA-C4064,ADITYA GARCIA,aditya.garcia395@example.com,ATLANTA,GA,US,2022-07-08,Non-Prime
AMA-C4983,JAMES SINGH,james.singh945@example.com,Chicago,IL,US,01/27/2023,Prime Student
AMA-C1843,Zoe Anderson,zoe.anderson677@example.com,Los Angeles,CA,US,19-Aug-2021,Prime
AMA-C7032,SARA SUZUKI,sara.suzuki262 at example.com,Houston,TX,US,08-Mar-2021,Non-Prime
AMA-C10185,Ben Smith,ben.smith67@example.com,Phoenix,AZ,US,12/01/2024,Non-Prime
AMA-C7192,OLIVIA KHAN,olivia.khan627@example.com,Denver,CO,US,21-Sep-2025,Prime Student
AMA-C10690,Vivaan Singh,,New York,NY,US,10/03/2022,Prime
AMA-C3064,Li Khan,li.khan22@example.com,Seattle,WA,US,21-Oct-2025,Non-Prime
AMA-C4471,olivia chen,olivia.chen195@example.com,Atlanta,GA,US,2023-03-23,Prime
AMA-C1593,Vivaan Davis,vivaan.davis559@example.com,PHOENIX,AZ,US,2025-06-18,Prime
AMA-C4533,Priya Singh,,New York,NY,US,16-Oct-2022,Prime
AMA-C10712,Emma Wilson,emma.wilson201@example.com,Phoenix,AZ,US,07/05/2023,Prime
AMA-C9330,MICHAEL PATEL,michael.patel452@example.com,Denver,CO,US,11/08/2024,Non-Prime
AMA-C9830,Sara Khan,sara.khan950@example.com,Miami,FL,US,28-Jun-2025,Non-Prime
AMA-C4942,Ken Brown,ken.brown811@example.com,New York,NY,US,2022-02-01,Non-Prime
AMA-C1774,Ben Wang,ben.wang52@example.com,Denver,CO,US,2021-09-16,Prime
AMA-C2552,Zoe Martin,zoe.martin731@example.com,New York,NY,US,04/13/2025,Prime Student
AMA-C8448,John Patel,john.patel252@example.com,Seattle,WA,US,09/15/2023,Prime Student
AMA-C8578,Aditya Johnson,aditya.johnson191@example.com,Phoenix,AZ,US,2025-08-24,Prime Student
AMA-C1745,James Brown,james.brown96@example.com,New York,NY,US,2023-03-09,Prime Student
AMA-C8924,Emma Garcia,emma.garcia184@example.com,Miami,FL,US,04-Apr-2022,Non-Prime
AMA-C8350,Chen Johnson,chen.johnson965@example.com,Houston,TX,US,2024-12-22,Non-Prime
AMA-C6442,Rahul Chen,,Houston,TX,US,2023-04-04,Non-Prime
AMA-C8386,Ava Suzuki,ava.suzuki106@example.com,Atlanta,GA,US,2023-04-07,Non-Prime
AMA-C2922,Aditya Suzuki,aditya.suzuki480@example.com,Los Angeles,CA,US,2024-11-23,Prime Student
AMA-C9177,Carlos Müller,carlos.müller810@example.com,New York,NY,US,17-Dec-2025,Prime Student
AMA-C1312,Ben Brown,ben.brown326@example.com,Miami,FL,US,05/15/2023,Prime
AMA-C1750,Mohammed Wilson,mohammed.wilson50@example.com,Los Angeles,CA,US,23-Sep-2023,Prime Student
AMA-C4655,James Lee,james.lee811@example.com,BOSTON,MA,US,25-Jun-2024,Prime Student
AMA-C5413,Sofia Martin,sofia.martin946@example.com,Seattle,WA,US,2022-09-06,Non-Prime
AMA-C3540,Maria Khan,maria.khan672@example.com,Miami,FL,US,2023-06-25,Prime
AMA-C10588,John Rossi,john.rossi696@example.com,New York,NY,US,10/16/2021,Non-Prime
AMA-C10055,Chen Rossi,chen.rossi744@example.com,Chicago,IL,US,10-May-2021,Prime
AMA-C6537,Carlos Smith,carlos.smith324@example.com,Chicago,IL,US,2023-12-29,Prime
AMA-C10218,Li Davis,li.davis443@example.com,BOSTON,MA,US,2021-04-23,
AMA-C5425, Liam Chen ,liam.chen631@example.com,Seattle,WA,US,2024-07-30,Prime
AMA-C6672,Zoe Kumar,zoe.kumar110@example.com,Chicago,IL,US,06-Sep-2025,Prime
AMA-C8782,LI KIM,li.kim941@example.com,Miami,FL,US,2024-06-07,Prime
AMA-C4215,liam wilson,liam.wilson492@example.com,Miami,FL,US,01-Jul-2022,Prime
AMA-C9342,Rahul Martin,rahul.martin550@example.com,Boston,MA,US,03/07/2024,
AMA-C4350,OLIVIA GARCIA,olivia.garcia546@example.com,Los Angeles,CA,US,11/03/2023,Non-Prime
AMA-C9780,Sofia Kim,sofia.kim25@example.com,New York,NY,US,13-Mar-2021,Non-Prime
AMA-C5670,BEN ROSSI,ben.rossi649@example.com,Los Angeles,CA,US,24-Oct-2022,Prime
AMA-C7710,Carlos Kim,carlos.kim808@example.com,Houston,TX,US,30-Jan-2021,Prime
AMA-C3137,NOAH SMITH,noah.smith549 at example.com,New York,NY,US,02/08/2024,Prime
AMA-C3116,vivaan wilson,vivaan.wilson178@example.com,Chicago,IL,US,2025-09-11,Prime Student
AMA-C2970,Priya Tanaka,priya.tanaka737@example.com,New York,NY,US,06/02/2025,Prime
AMA-C5654,Maria Kumar,maria.kumar461@example.com,Denver,CO,US,2022-07-12,Prime
AMA-C8828,priya khan,priya.khan873@example.com,Atlanta,GA,US,2021-01-30,Prime
AMA-C3157,Ben Yamada,ben.yamada463@example.com,Los Angeles,CA,US,2021-02-16,Prime Student
AMA-C9283,zoe khan,zoe.khan124@example.com,New York,NY,US,2022-01-15,Prime Student
AMA-C2294,emma lee,emma.lee344@example.com,Denver,CO,US,2024-02-22,Prime Student
AMA-C7602,Aarav Sharma,aarav.sharma778@example.com,New York,NY,US,06/05/2022,Prime
AMA-C4061,James Rossi,,Atlanta,GA,US,10/03/2024,Prime Student
